product_name,code,categories_tags,additives_n,additives,additives_tags,energy_kcal_100g,fat_100g,saturated_fat_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g
Pain grillé,3182180002474,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:toasts', 'en:pains-de-campagne']",0,[],[],403.0,6.6,0.7,3.3,5.8,11.0,1.3
Pan de molde blanco natural rústico,8480000233592,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:sliced-breads']",0,[],[],265.0,4.5,0.6,3.8,1.2,9.1,1.1
Tasty Wholemeal Thick,5010003000353,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads', 'en:wholemeal-breads', 'en:wholemeal-sliced-breads']",3,[],"['en:e282', 'en:e300', 'en:e472e']",221.0,1.7,0.426,4.04,6.81,10.0,0.894
Heudebert Blé complet,7622210941480,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:rusks', 'en:toasts', 'en:wholemeal-rusks']",1,[],['en:e300'],387.0,4.7,1.9,7.4,6.5,14.0,1.43
Maxi tranches complet,3560071472719,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads', 'en:wholemeal-breads', 'en:wholemeal-sliced-breads']",1,[],['en:e282'],267.0,4.7,0.5,4.8,5.8,9.2,1.1
Parmigiano Reggiano & Poppyseed Torinesi Breadsticks,5060198641183,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:breadsticks']",0,[],[],430.0,11.0,4.3,2.6,3.3,13.0,2.3
cracotte,3041090063152,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:rusks']",1,[],"['en:e322', 'en:e322i']",389.0,2.6,1.0,12.0,2.8,12.0,1.4
Harrys brioche tranchee pepites de chocolat sans additif 485g,3228857001347,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:cereals-and-potatoes', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:biscuits-and-crackers', 'en:cereals-and-their-products', 'en:biscuits', 'en:sweet-pastries-and-pies', 'en:breads', 'en:viennoiseries', 'en:brioches', 'en:variety-packs', 'en:biscuits-or-cookies-variety-packs', 'en:biscuits-or-cookies-perishable', 'en:brioche-filled-with-chocolate-drops', 'en:packaged-breads', 'fr:brioches-tranchees']",0,[],[],357.0,13.0,2.7,17.0,5.2,7.5,0.65
Original,7300400118101,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:crispbreads']",0,[],[],336.0,1.5,0.4,1.0,19.0,9.0,1.0
Grissini Breadstick,40897899,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:breadsticks']",0,[],[],415.0,8.0,1.2,3.0,4.3,12.5,1.75
Allinson Signature Seeded Bread 650G,5010092736812,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:wholemeal-breads']",4,[],"['en:e300', 'en:e471', 'en:e472e', 'en:e481']",268.0,9.0,1.3,2.5,,13.2,0.75
White Pittas tesco,5000119082985,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:flatbreads', 'en:special-breads', 'en:pitas']",1,[],['en:e282'],254.0,0.7,0.1,2.4,3.8,9.4,0.58
mutigrain brown,5056142400029,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads']",3,[],"['en:e300', 'en:e471', 'en:e472']",247.0,1.78,0.444,2.67,4.89,10.2,0.811
Medium Sliced Soft White Bread,5010044000039,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads']",4,[],"['en:e282', 'en:e300', 'en:e472e', 'en:e481']",244.0,2.0,0.5,3.0,2.3,9.1,0.965
Ancient Grains Farmhouse Bread,4088600251806,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:wholemeal-breads']",4,[],"['en:e282', 'en:e300', 'en:e471', 'en:e472e']",235.0,1.7,0.4,3.1,4.8,9.5,1.0825
Danish Lighter White Bread,5010044000305,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:white-breads']",4,[],"['en:e282', 'en:e471', 'en:e472e', 'en:e920']",240.0,1.55,0.775,2.71,1.94,9.69,0.95
"Golden Wheat Swedish Krisprolls, 7.9oz (225g)",7311070032574,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:toasts', 'en:toasted-bread-rolls']",0,[],[],432.0,10.0,1.3,9.5,3.1,10.0,0.66
Le pain aux Céréales,3560071010058,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'fr:pains-multicereales']",3,[],"['en:e200', 'en:e262', 'en:e300']",253.0,6.9,0.8,2.3,6.9,8.2,1.2
superloaf,5060526430601,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads', 'en:multigrain-sliced-breads']",2,[],"['en:e412', 'en:e414']",242.0,6.25,1.0,1.25,7.5,10.2,0.738
granary wholemeal bread,5010003000292,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads']",4,[],"['en:e282', 'en:e300', 'en:e471', 'en:e472e']",236.0,2.4,0.4,2.4,6.8,10.6,0.98
Pain de mie american sandwich complet sans sucres ajoutés maxi 900g,3228857002351,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:frozen-foods', 'en:breads', 'en:sliced-breads', 'en:frozen-breads', 'en:wholemeal-breads', 'en:wholemeal-sliced-breads']",0,[],[],280.0,6.8,0.5,3.6,8.1,7.7,1.1
Unleavened Breads,3177500000742,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:flatbreads', 'en:unleavened-breads', 'fr:pains-azymes-a-la-farine-de-ble']",0,[],[],364.0,0.8,0.18,1.1,3.5,10.6,0.01
Hogaza Masa Madre y Cereales,8412600028131,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:sliced-breads', 'en:multigrain-sliced-breads']",0,[],[],245.0,3.8,0.6,2.9,8.2,11.0,1.0
Pan Gratí,06174988,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:specific-products', 'en:products-for-specific-diets', 'en:breads', 'en:products-without-gluten', 'en:gluten-free-breads', 'en:bread-crumbs']",1,[],['en:e464'],256.0,6.2,0.8,5.8,8.7,4.4,0.91
Integral familiar 100%,8480000838865,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:sliced-breads', 'en:wholemeal-breads', 'en:wholemeal-sliced-breads']",5,[],"['en:e200', 'en:e282', 'en:e412', 'en:e471', 'en:e481']",247.0,3.75,0.938,2.81,7.5,8.75,1.17
Fruit Crunch Crisp,5050974000556,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:rye-breads']",0,[],[],370.0,4.7,0.7,19.4,11.2,9.8,0.03
Piadina,5060198640407,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:flatbreads', 'en:white-breads', 'en:piadina', 'en:wheat-breads', 'en:wheat-flatbreads']",0,[],[],303.0,8.6,1.5,1.1,2.2,8.1,1.6
Pain AMS complet,3228857000180,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads', 'en:wholemeal-breads', 'en:wholemeal-sliced-breads']",0,[],[],253.0,4.5,0.4,4.9,7.2,7.7,1.2
Pan Bauletto Bianco,8076809504720,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:sliced-breads']",0,[],[],268.0,3.2,0.568,6.89,4.25,8.4,1.18
Toastie White Bread,5010044000275,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:white-breads']",4,[],"['en:e282', 'en:e300', 'en:e472e', 'en:e481']",243.0,2.08,1.74,2.78,2.08,9.03,2.35
Pain de Mie Complet,6111245460086,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads', 'en:wholemeal-breads', 'en:wholemeal-sliced-breads']",0,[],[],282.0,3.0,0.71,8.65,7.0,9.4,1.13
6 pains suedois 180g,3760049791266,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:toasts', 'en:wheat-swedish-toast']",2,[],"['en:e300', 'en:e503', 'en:e503ii']",288.0,2.8,0.3,11.0,5.4,8.9,0.96
Petits pains grillés blé complet,3564700582633,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:toasts', 'en:toasted-bread-rolls']",1,[],['en:e300'],408.0,10.0,0.9,4.2,6.9,10.0,1.1
Bakery Co. 5 The Original Bagels Fresher for Longer,5018297006464,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:special-breads', 'en:bagel-breads']",3,[],"['en:e200', 'en:e282', 'en:e300']",267.0,2.47,0.235,5.41,3.41,9.41,0.824
Golden,6111031005651,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:cereals-and-potatoes', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:biscuits-and-crackers', 'en:biscuits', 'en:breads', 'en:rusks']",2,[],"['en:e322', 'en:e322i', 'en:e500', 'en:e500ii']",461.0,14.5,6.7,27.0,0.2,6.3,0.43
Pan de molde 35% avena,8480000822956,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:special-breads', 'en:sliced-breads']",5,[],"['en:e200', 'en:e202', 'en:e282', 'en:e471', 'en:e472e']",266.0,6.84,1.32,1.58,6.05,13.4,0.0025
Picos 100% integrales,8480000862150,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:breadsticks', 'es:picos-de-pan']",0,[],[],379.0,6.4,0.8,3.1,11.0,14.0,2.1
Vollkorn Roggen,7300400114714,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:crispbreads']",0,[],[],333.0,3.88,0.78,3.88,20.2,9.3,1.22
100% trigo espelta integral,8423102210351,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:seeds', 'en:cereals-and-their-products', 'en:cereal-grains', 'en:breads', 'en:wheats', 'en:spelts']",0,[],[],522.0,31.7,3.3,1.2,7.7,13.5,1.8
Baker’s bloomer,5010044009124,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads', 'en:white-breads', 'en:bread-loaf']",3,[],"['en:e282', 'en:e300', 'en:e920']",240.0,2.5,0.5,2.5,2.4,9.2,0.9
Wraps au blé nature,8710637105352,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:sandwiches', 'en:breads', 'en:flatbreads', 'en:wraps', 'en:white-breads', 'en:wheat-breads', 'en:wheat-flatbreads']",4,[],"['en:e296', 'en:e422', 'en:e471', 'en:e500', 'en:e500ii']",314.0,7.0,0.8,1.1,4.3,8.0,0.98
Baked Pretzels Original Sea Salted,5032439100070,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:cereals-and-potatoes', 'en:salty-snacks', 'en:appetizers', 'en:biscuits-and-crackers', 'en:breads', 'en:crackers-appetizers', 'en:special-breads', 'en:pretzel']",1,[],['en:e524'],393.0,4.6,0.5,3.3,3.6,10.0,2.46
Superseded sliced loaf bread,5054781498063,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads', 'en:multigrain-sliced-breads']",1,[],['en:e300'],298.0,9.7,1.2,4.1,5.5,12.0,0.8175
6 Wholemeal Pittas,00635684,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:flatbreads', 'en:special-breads', 'en:pitas']",1,[],['en:e282'],232.0,1.33,0.333,2.5,7.17,10.0,0.483
Pain de mie american sandwich nature sans sucres ajoutés 550g,3228857002184,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:frozen-foods', 'en:breads', 'en:sliced-breads', 'en:frozen-breads']",0,[],[],283.0,6.0,0.5,5.2,5.5,7.4,1.1
Toast brioché,3392460488809,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:cereals-and-potatoes', 'en:sweet-snacks', 'en:sweet-pastries-and-pies', 'en:breads', 'en:viennoiseries', 'en:brioches', 'en:rusks', 'en:toasts']",3,[],"['en:e300', 'en:e471', 'en:e481']",438.0,8.7,5.4,10.0,3.5,14.0,1.1
Tortilla de mais et blé,8727200195221,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:flatbreads', 'en:corn-flatbreads']",5,[],"['en:e330', 'en:e422', 'en:e450', 'en:e471', 'en:e500', 'en:e500ii']",289.0,4.8,0.7,4.4,2.4,8.5,0.95
Pain de mie sans croute complet 330g,3760049795059,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads', 'en:sliced-breads-without-crust', 'en:wholemeal-breads', 'en:wholemeal-sliced-breads']",1,[],['en:e300'],216.0,1.8,0.2,2.4,5.9,8.9,1.0
Pan Bauletto Integrale,8076809504751,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:sliced-breads', 'en:wholemeal-breads', 'en:wholemeal-sliced-breads']",0,[],[],276.0,6.8,0.8,7.2,8.4,11.2,1.18
Harrys pain de mie extra moelleux complet sans sucres ajoutés 280g,3228857001507,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads', 'en:wholemeal-breads', 'en:wholemeal-sliced-breads']",0,[],[],273.0,4.6,0.4,5.1,6.0,8.0,1.1
seven seeds and grains sourdough,5060149576069,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads', 'en:multigrain-sliced-breads']",0,[],[],247.0,4.7,0.7,1.2,4.6,9.7,0.97
8 Flour Tortilla Wraps Regular,0046000283265,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:flatbreads', 'en:white-breads', 'en:wheat-breads', 'en:wheat-flatbreads']",4,[],"['en:e422', 'en:e450', 'en:e471', 'en:e500', 'en:e500ii']",300.0,5.12,1.22,2.2,0.732,9.02,0.982
Plain tortilla wraps,01810295,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:flatbreads', 'en:white-breads', 'en:wheat-breads', 'en:wheat-flatbreads', 'en:plain-tortilla-wraps', 'en:tortilla-wraps']",7,[],"['en:e282', 'en:e330', 'en:e422', 'en:e450', 'en:e450i', 'en:e471', 'en:e500', 'en:e500ii', 'en:e920']",292.0,4.19,2.1,2.26,2.26,7.58,0.778
Plain Tortilla Wraps,4056489239642,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:flatbreads', 'en:white-breads', 'en:wheat-breads', 'en:wheat-flatbreads']",8,[],"['en:e202', 'en:e282', 'en:e330', 'en:e422', 'en:e450', 'en:e471', 'en:e500', 'en:e920']",290.0,4.03,1.77,1.77,3.06,8.23,0.762
Multi-Seed Flatbread Thins,4056489159773,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:pumpernickel']",0,[],[],437.0,14.5,1.6000000238419,2.0999999046326,,15.199999809265,0.89999997615814
Tesco Sesame Breadsticks,5052004163866,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:breadsticks']",0,[],[],496.0,19.3,2.9,2.4,,15.3,1.2
Sourdough Bread,5025125000181,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads']",0,[],[],230.0,0.8,0.7,2.4,2.6,10.7,0.905
4 Pains burger géant à la farine  complète,3029330072690,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:special-breads', 'en:hamburger-buns']",0,[],[],270.0,5.0,0.6,4.8,5.8,9.4,1.1
Whole Grain Rye Beard,20507336,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:rye-breads', 'en:wholemeal-breads']",0,[],[],166.0,1.2,0.3,3.7,10.1,4.2,0.9825
Pan Especial de Trigo,8412600028124,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads']",0,[],[],239.0,1.5,0.3,3.8,4.0,9.4,1.1
Grissini Breadsticks,00440783,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:breadsticks']",0,[],[],409.0,7.2,1.1,3.8,3.8,11.5,1.17
Biscottes Forme+,3392460482012,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:rusks', 'en:toasts', 'en:wholemeal-rusks', 'fr:biscottes-au-gluten']",1,[],['en:e300'],390.0,6.5,2.3,6.9,7.8,15.0,1.41
Dark Rye & Sunflower Bread,5057545928806,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads']",0,[],[],285.0,7.2,1.3,2.4,4.3,10.8,0.6
Pain de mie sandwich complet 550g,3256222646985,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads', 'en:wholemeal-breads', 'en:wholemeal-sliced-breads']",3,[],"['en:e282', 'en:e300', 'en:e471']",261.0,4.9,1.2,5.9,6.5,9.0,1.1
,8480000828422,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:toasts']",1,[],['en:e300'],384.0,6.0,0.7,4.4,9.3,17.5,2.2
Plain Thin Bagels,5010044005577,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:special-breads', 'en:bagel-breads']",2,[],"['en:e282', 'en:e300']",257.0,1.3,0.4,6.3,2.4,10.0,0.7875
Pain de mie longue conservation,3228850006035,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads', 'fr:pains-de-mie-blancs-nature']",1,[],['en:e282'],283.0,4.3,0.5,6.5,3.7,9.0,1.25
Pain de mie,4056489007173,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads']",0,[],[],273.0,3.7,0.4,9.2,2.4,7.8,1.0
Chapelure dorée,3165440007808,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:bread-crumbs', 'en:wheat-crumbs', 'en:groceries']",0,[],[],360.0,1.6,0.4,4.3,4.5,9.5,1.18
Wasa tartine croustillante sensation aux graines de chia & touche de sel 245g,7300400483063,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:cereals-and-potatoes', 'en:salty-snacks', 'en:seeds', 'en:appetizers', 'en:cereals-and-their-products', 'en:chips-and-fries', 'en:cereal-grains', 'en:crisps', 'en:breads', 'en:chia', 'en:crispbreads']",0,[],[],339.0,3.0,0.4,0.5,20.0,10.0,1.2
Pan tostado integral,3560070710713,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:rusks', 'en:toasts', 'es:pain', 'es:pain-grille']",1,[],['en:e300'],375.0,4.0,0.5,4.0,7.5,12.0,1.4
Sliced Malt Loaf,5088722225852,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:special-breads']",2,[],"['en:e150c', 'en:e282']",304.0,1.8,0.4,16.0,3.2,7.9,0.5
Finest Wholemeal Loaf,5057545918791,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads', 'en:wholemeal-breads']",3,[],"['en:e300', 'en:e471', 'en:e472e']",220.0,1.7,0.4,2.8,6.3,11.0,1.3
White Sourdough Bread,5000169305348,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads', 'en:rye-breads']",0,[],[],230.0,1.5,0.2,1.8,3.0,8.5,0.81
Biscottes au blé complet x36 tranches de 300g,3256225722075,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:rusks', 'en:toasts', 'en:wholemeal-rusks']",1,[],['en:e300'],386.0,6.0,0.6,3.5,10.0,13.0,1.1
Pain campagnard Gerblé sans gluten,3175681121263,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:specific-products', 'en:products-for-specific-diets', 'en:breads', 'en:products-without-gluten', 'en:gluten-free-breads', 'en:pains-de-campagne']",3,[],"['en:e334', 'en:e464', 'en:e471']",242.0,4.7,0.6,2.1,7.7,4.0,0.99
Tesco wholemeal bread,5057545619520,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads']",4,[],"['en:e282', 'en:e300', 'en:e471', 'en:e472e']",230.0,1.75,0.5,3.75,6.25,10.2,0.812
Tasty Wholemeal 400g,5010003000247,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads']",5,[],"['en:e282', 'en:e300', 'en:e471', 'en:e472e', 'en:e481']",221.0,1.72,0.345,4.14,6.9,10.0,3.1
Half & Half Medium,5010044008615,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads']",4,[],"['en:e282', 'en:e300', 'en:e471', 'en:e472e']",248.0,2.8,0.7,2.7,4.2,10.0,0.95
Hovis white,5010003063440,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads']",1,[],['en:e300'],245.0,1.7,0.14,3.2,2.9,8.7,1.48
Biscottes complètes sans sucres ajoutés x36,3250391124800,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:rusks', 'en:toasts', 'en:wholemeal-rusks', 'fr:biscottes-completes-cereales-graines']",1,[],['en:e300'],374.0,5.1,0.6,3.4,11.0,16.0,1.5
Wraps Multigrains,8710637105390,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:flatbreads', 'en:white-breads', 'en:wheat-breads', 'en:wheat-flatbreads']",4,[],"['en:e296', 'en:e422', 'en:e471', 'en:e500', 'en:e500ii']",312.0,7.0,0.9,1.0,6.4,7.3,0.92
Multigrain Farmhouse,4056489238997,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads', 'en:multigrain-bread']",2,[],"['en:e300', 'en:e322']",260.0,4.2,0.6,4.0,5.0,9.7,0.7875
Seeded Bloomer,4056489159797,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:white-breads']",7,[],"['en:e282', 'en:e300', 'en:e330', 'en:e500', 'en:e503', 'en:e516', 'en:e920']",282.0,7.1,0.7,2.6,4.8,9.4,0.955
"Sharwood's Poppadoms, Plain",5000197541893,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:flatbreads', 'en:special-breads', 'en:papadum']",1,[],['en:e529'],439.0,19.8,1.5,0.5,9.0,17.9,3.54
Pain Extra Moelleux Nature Sans Sucres Ajoutés,3228857000876,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads', 'fr:pains-de-mie-blancs-nature']",0,[],[],281.0,5.2,0.5,7.0,3.5,8.0,1.1
Tartine p'tit dej nature ssa 410 gr,3029330069911,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads']",0,[],[],278.0,4.4,0.5,6.3,3.9,9.6,1.0
Pain de seigle complet Epeautre et épeautre vert,20507350,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:rye-breads', 'en:wholemeal-breads']",0,[],[],200.0,1.7,0.5,3.2,9.7,5.3,1.2
Petits pains grilles,3270190007425,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:toasts', 'en:toasted-bread-rolls']",1,[],['en:e300'],408.0,10.0,0.9,4.2,6.9,10.0,1.0
biscottes braisées,3560070401826,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:rusks', 'en:toasts', 'en:wholemeal-rusks']",1,[],['en:e300'],370.0,5.6,0.7,3.8,14.0,14.0,0.92
Soft & Sliced 5 Bagels Plain,5010044008707,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:special-breads', 'en:bagel-breads']",7,[],"['en:e282', 'en:e300', 'en:e330', 'en:e466', 'en:e472e', 'en:e481', 'en:e920']",259.0,1.7,0.6,6.4,2.7,10.6,0.002
,8076809582179,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:sliced-breads', 'en:multigrain-sliced-breads', 'fr:pancarre']",0,[],[],278.0,5.9,0.7,7.0,6.0,11.0,1.3
