product_name,code,categories_tags,additives_n,additives,additives_tags,energy_kcal_100g,fat_100g,saturated_fat_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g
Tesco Finest Greek Yoghurt,5052320269839,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:greek-style-yogurts']",0,[],[],132.0,10.3,7.2,3.3,,6.1,0.1975
Skyr,4056489491217,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:plain-fermented-dairy-desserts', 'en:skyrs', 'en:plain-skyrs']",0,[],[],62.0,0.2,0.133,4.0,,11.0,0.132
Greek style natural yogurt,01206111,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:plain-fermented-dairy-desserts', 'en:plain-yogurts', 'en:greek-style-yogurts']",0,[],[],103.0,7.6,5.1,4.2,0.5,4.0,0.0975
Activia ananas fraise,6111032009443,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:bifidus-yogurts']",0,[],[],60.0,1.2,0.8,5.5,0.0,2.7,0.0
Yogur griego natural,8480000205599,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:plain-fermented-dairy-desserts', 'en:plain-yogurts', 'en:greek-style-yogurts']",0,[],[],103.2,8.64,5.36,3.12,0.0,3.12,0.0
Raib vani jaouda,6111242102361,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:greek-style-yogurt-on-a-bed-of-fruits']",0,[],[],81.0,2.0,1.0,11.0,2.0,3.0,1.0
Greek Style Natural Yogurt,00277679,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:greek-style-yogurts']",0,[],[],103.0,7.6,5.1,4.2,4.2,4.0,0.25
Ghilal,6111242101982,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:fermented-dairy-desserts-with-fruits', 'en:yogurts', 'en:fruit-yogurts', 'en:stirred-yogurts', 'fr:yaourt-brasse-aux-fruits-rouges']",0,[],[],106.0,3.0,2.2,7.5,0.0,3.5,0.0
Actimel,6111032009146,"['en:beverages-and-beverages-preparations', 'en:beverages', 'en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:dairy-drinks', 'en:fermented-dairy-desserts', 'en:fermented-drinks', 'en:fermented-milk-drinks', 'en:yogurts', 'en:yogurt-drinks', 'en:milk-drinks-fermented-with-l-casei']",0,[],[],78.389830508475,1.9067796610169,1.271186440678,5.2966101694915,,2.0127118644068,0.0
Yaos le yaourt à la Grecque,3023290634578,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:fresh-foods', 'en:yogurts', 'en:plain-fermented-dairy-desserts', 'en:plain-yogurts', 'en:stirred-yogurts', 'en:greek-style-yogurts', 'en:plain-greek-style-yogurts', 'en:plain-stirred-yogurts', 'en:whole-milk-yogurts']",0,[],[],102.0,7.9,5.3,3.5,0.0,3.1,0.12
Fraise Framboise,3033491485756,"['en:beverages-and-beverages-preparations', 'en:beverages', 'en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:dairy-drinks', 'en:fermented-dairy-desserts', 'en:fermented-drinks', 'en:fermented-milk-drinks', 'en:yogurts']",0,[],[],60.0,0.5,0.3,5.2,,8.4,0.18
