product_name,code,categories_tags,additives_n,additives,additives_tags,energy_kcal_100g,fat_100g,saturated_fat_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g
Fromage blanc nature,6111246721261,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:fromages-blancs-petit-suisses-and-skyr', 'en:plain-fermented-dairy-desserts', 'fr:fromages-blancs', 'fr:fromages-blancs-natures']",0,[],[],80.6,12.0,0.0,0.0,0.0,7.3,0.0
Jben,6111242106949,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:spreads', 'en:salted-spreads', 'en:cheese-spreads', 'en:fromage-frais-nature-a-21-de-matiere-grasse']",1,[],['en:e407'],235.0,21.0,15.0,0.0,0.0,8.0,0.46
Cheddar,6111203006653,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:cow-cheeses', 'en:cheeses-from-the-united-kingdom', 'en:cheeses-from-england', 'en:sliced-cheeses', 'en:cheddar-cheese', 'en:cheddar-slices']",1,[],['en:e452'],270.0,21.0,12.0,6.0,,9.0,1.5
Cream cheese,6111246721278,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:cream-cheeses']",0,[],[],257.0,18.0,0.0,0.0,0.0,10.0,0.0
,6111032008583,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:fromages-blancs-petit-suisses-and-skyr', 'en:plain-fermented-dairy-desserts', 'en:fresh-cheeses', 'fr:fromages-blancs', 'fr:fromages-blancs-natures']",0,[],[],137.0,7.0,4.8,7.2,,7.0,0.5
Skyr nature 0%,3329770077003,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:fromages-blancs-petit-suisses-and-skyr', 'en:plain-fermented-dairy-desserts', 'en:skyrs', 'en:plain-skyrs']",0,[],[],57.0,0.105,0.065,3.6,0.0,9.5,0.1375
Jebli,6111206000733,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:spreads', 'en:salted-spreads', 'en:cheese-spreads', 'en:cream-cheeses']",1,[],['en:e406'],225.0,19.0,13.0,0.0,0.0,6.5,0.76
Carré Frais,3480341000674,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:cream-cheeses', 'en:fromages-a-la-creme', 'en:produits-fermentes', 'en:produits-laitiers-fermentes']",0,[],[],85.0,0.3,0.2,2.9,,16.0,1.2775
Philadelphia,7622201693916,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:spreads', 'en:salted-spreads', 'en:cheese-spreads', 'en:cream-cheeses']",2,[],"['en:e330', 'en:e412']",226.0,21.0,14.0,4.3,0.2,5.4,0.75
Carré Frais - Nature,3480341000636,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:spreads', 'en:salted-spreads', 'en:pasteurised-products', 'en:pasteurized-cheeses', 'en:cheese-spreads']",0,[],[],193.0,15.0,11.0,2.5,,12.0,1.2
Tranches Au Goût Cheddar,6111260230619,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:melted-cheese', 'ar:منتاجات-الالبان']",0,[],[],281.0,8.0,10.0,0.0,,8.0,3.25
,6111206000696,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:spreads', 'en:salted-spreads', 'en:cheese-spreads']",5,[],"['en:e202', 'en:e330', 'en:e331', 'en:e407', 'en:e452']",234.0,20.0,10.0,5.5,,8.0,1.0
Paysan Breton - Le Fromage Fouetté Madame Loïk - Nature au Sel de Guérande,3412290070101,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:spreads', 'en:salted-spreads', 'en:cheese-spreads', 'fr:fromage-fouette']",0,[],[],252.0,24.0,17.3,3.0,0.0,5.9,1.1
Kiri carré 8p,6111028000980,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:spreads', 'en:creams', 'en:salted-spreads', 'en:cheese-spreads', 'fr:kiri-a-la-creme-de-lait']",4,[],"['en:e14xx', 'en:e330', 'en:e407', 'en:e452']",230.0,20.0,13.0,2.0,,9.0,1.6
Perly fromage,6111266960336,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses']",6,[],"['en:e160a', 'en:e202', 'en:e330', 'en:e331', 'en:e339', 'en:e452']",262.0,22.0,15.2,0.0,0.0,10.0,1.6
St Môret,3272770098090,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:spreads', 'en:salted-spreads', 'en:cheese-spreads']",0,[],[],205.0,17.8,13.2,3.0,,8.3,1.2
Coulommiers Doux et Crémeux,3176582033563,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:soft-cheeses', 'en:cow-cheeses', 'en:soft-cheeses-with-bloomy-rind', 'en:pasteurised-products', 'en:french-cheeses', 'en:pasteurized-cheeses', 'en:coulommiers']",0,[],[],283.0,23.0,16.0,0.1,,18.0,1.5
Caprice des dieux,3161711001971,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:soft-cheeses', 'en:cow-cheeses', 'en:soft-cheeses-with-bloomy-rind', 'en:pasteurised-products', 'en:french-cheeses', 'en:pasteurized-cheeses', 'en:soft-cheese-with-a-natural-rind']",0,[],[],333.0,30.0,21.0,0.1,,15.0,1.3775
Le Goût Primeur format familial,3272770097642,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:spreads', 'en:salted-spreads', 'en:cow-cheeses', 'en:french-cheeses', 'en:pasteurized-cheeses', 'en:cheese-spreads']",0,[],[],205.0,17.8,13.2,3.0,,8.3,1.2
PRESIDENT CAMEMBERT 250g,3228021170039,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:soft-cheeses', 'en:cow-cheeses', 'en:soft-cheeses-with-bloomy-rind', 'en:camemberts', 'en:cow-camemberts', 'en:french-cheeses', 'en:pasteurized-cheeses', 'en:camemberts-from-pasteurized-cow-milk']",0,[],[],269.0,21.0,15.0,0.0,0.0,20.0,1.4
Kiri,6111028001024,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:melted-cheese']",0,[],[],225.0,20.0,13.1,1.88,,8.75,1.62
Mature Cheddar,5000295142893,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:cow-cheeses', 'en:cheeses-from-the-united-kingdom', 'en:cheeses-from-england', 'en:cheddar-cheese']",0,[],[],416.0,34.9,21.7,0.1,,25.4,1.77
La bûche Sainte-Maure (Poitou-Charentes,3523230028431,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:french-cheeses', 'en:goat-cheeses', 'en:buche-de-chevre', 'en:fromages', 'en:fromages-de-chevre', 'en:fromages-pasteurises', 'en:fromages-a-pate-molle-a-croute-naturelle', 'en:produits-fermentes', 'en:produits-laitiers', 'en:produits-laitiers-fermentes']",0,[],[],291.0,23.0,16.0,1.0,0.0,20.0,1.5
Original Doux & crémeux,6111245342696,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses']",3,[],"['en:e330', 'en:e450', 'en:e452']",253.0,21.0,0.0,0.0,,10.0,0.0
Boursin garlic & herbs,3175460000017,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:spreads', 'en:salted-spreads', 'en:cow-cheeses', 'en:fresh-foods', 'en:pasteurised-products', 'en:french-cheeses', 'en:pasteurized-cheeses', 'en:cheese-spreads', 'en:cream-cheeses', 'en:flavoured-uncured-soft-cheese-spreadable-with-around-30-40-fat', 'en:industrial-cheese', 'en:uncured-soft-cheese-spreadable-around-30-40-fat-flavoured']",1,[],['en:e202'],396.0,39.0,26.0,2.5,0.1,8.5,1.23
Original Philadelphia,7622201695521,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:spreads', 'en:salted-spreads', 'en:cheese-spreads', 'en:cream-cheeses']",2,[],"['en:e330', 'en:e412']",226.0,21.0,14.0,4.3,0.2,5.4,1.0
b,6111259093096,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:desserts', 'en:dairy-desserts']",1,[],['en:e202'],225.0,21.0,14.0,4.3,0.2,5.4,0.75
Paysan Breton - Le Fromage Fouetté Madame Loïk - Nature au Sel de Guérande,3412290070071,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:spreads', 'en:salted-spreads', 'en:cheese-spreads', 'en:cream-cheeses', 'fr:fromage-fouette']",0,[],[],252.0,24.0,17.3,3.0,0.0,5.9,1.1
Queso crema suave,8480000512031,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:spreads', 'en:salted-spreads', 'en:cow-cheeses', 'en:pasteurised-products', 'en:fresh-cheeses', 'en:pasteurized-cheeses', 'en:cheese-spreads']",4,[],"['en:e202', 'en:e401', 'en:e407', 'en:e410']",241.0,23.0,16.0,2.5,,4.2,1.0
,6111203007377,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:spreads', 'en:salted-spreads', 'en:cheese-preparations', 'en:processed-cheeses', 'en:cheese-spreads']",4,[],"['en:e202', 'en:e407', 'en:e450', 'en:e452']",287.0,24.0,13.0,5.0,,10.0,1.0
Kiri-Käse,3073781131888,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:cheeses-for-kids', 'en:cheeses-perishable', 'en:kase']",0,[],[],303.0,29.0,19.5,2.0,,9.0,1.3
Kiri carré 36,6111028001017,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:cheeses-for-kids']",4,[],"['en:e14xx', 'en:e330', 'en:e407', 'en:e452']",230.0,20.0,13.0,2.0,,9.0,1.6
Kiri® Crème 12 portions,3073781131925,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:spreads', 'en:salted-spreads', 'en:cheese-spreads', 'en:cheeses-for-kids', 'en:cheeses-perishable', 'en:melted-cheese']",0,[],[],303.0,29.0,19.5,2.0,,9.0,1.3
Noir Extra,3664346305860,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:snacks', 'en:cheeses', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:dark-chocolates', 'en:dark-chocolate-bar', 'en:extra-fine-dark-chocolates', 'fr:chocolat-noir-extra', 'fr:chocolats-noir-a-croquer']",1,[],"['en:e322', 'en:e322i']",508.0,28.0,18.0,52.0,7.2,4.9,0.01
Frommage fondu,6111246722107,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:melted-cheese', 'fr:121314', 'fr:aliments-laitiers']",0,[],[],298.0,26.0,16.5,4.0,0.0,7.0,1.2
,6111266962675,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:desserts', 'en:dairy-desserts', 'en:melted-cheese']",0,[],[],270.0,16.5,11.5,7.6,,7.4,3.25
la vache qui rit,6111028001222,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses']",0,[],[],380.0,31.3,20.5,3.01,,13.3,3.31
Original Philadelphia,7622300315733,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:fresh-cheeses', 'en:cream-cheeses']",2,[],"['en:e330', 'en:e412']",225.0,21.0,14.0,4.3,0.0,5.4,0.7375
La vache qui rit,3073781192186,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:spreads', 'en:salted-spreads', 'en:cheese-preparations', 'en:processed-cheeses', 'en:cheese-spreads', 'en:cheeses-perishable', 'fr:produits-laitiers-produits-fermentes-produits-laitiers-fermentes-fromages']",1,[],['en:e452'],232.0,18.0,12.0,6.5,0.0,11.0,1.7
,01415490,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:fresh-cheeses']",0,[],[],164.0,11.5,8.1,4.2,0.0,10.9,0.95
L'original tartare ail & fines herbes,3272770094412,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:spreads', 'en:salted-spreads', 'en:cow-cheeses', 'en:pasteurised-products', 'en:pasteurized-cheeses', 'en:cheese-spreads', 'en:flavoured-uncured-soft-cheese-spreadable-with-around-30-40-fat', 'en:industrial-cheese', 'en:uncured-soft-cheese-spreadable-around-30-40-fat-flavoured']",1,[],['en:e202'],348.0,34.5,24.5,2.3,0.0,7.0,1.1
,7622210103314,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:spreads', 'en:salted-spreads', 'en:pasteurised-products', 'en:fresh-cheeses', 'en:pasteurized-cheeses', 'en:cheese-spreads']",4,[],"['en:e202', 'en:e401', 'en:e407', 'en:e412']",249.0,25.0,16.0,2.8,0.2,3.7,1.06
la hollandaise,6111203006646,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:melted-cheese']",4,[],"['en:e202', 'en:e341', 'en:e450', 'en:e452']",270.0,21.0,12.0,6.0,0.0,9.0,1.5
الهاندس,6111203005779,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:spreads', 'en:salted-spreads', 'en:cow-cheeses', 'en:cheeses-from-the-united-kingdom', 'en:cheeses-from-england', 'en:cheddar-cheese', 'en:cheese-spreads']",3,[],"['en:e341', 'en:e450', 'en:e452']",270.0,23.0,15.0,6.0,0.0,10.0,0.0
,6191585701858,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses']",1,[],['en:e407'],248.0,20.0,17.0,0.0,,8.0,4.25
"9 Minis St Moret (17,8% MG)",3272770004725,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:spreads', 'en:salted-spreads', 'en:pasteurised-products', 'en:french-cheeses', 'en:pasteurized-cheeses', 'en:cheese-spreads', 'en:industrial-cheese']",0,[],[],205.0,17.8,13.2,3.0,0.0,8.3,1.3
Leerdammer original 8 tranches 200g,8721800402055,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:cow-cheeses', 'en:sliced-cheeses']",0,[],[],352.0,27.5,18.5,0.1,,26.0,1.5
Queso Blanco Pasteurizado Light,8480000512239,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:breakfasts', 'en:cheeses', 'en:spreads', 'en:salted-spreads', 'en:sweet-spreads', 'fr:pates-a-tartiner', 'en:cheese-spreads']",2,[],"['en:e202', 'en:e410']",130.0,8.3,6.0,4.8,,9.0,0.0019
Mon p'tit plaisir,4056489367260,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses']",0,[],[],199.0,16.8,11.7,3.3,0.5,8.2,1.0
Natural Cottage Cheese,20994945,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:cow-cheeses', 'en:fresh-cheeses', 'en:cottage-cheeses']",0,[],[],97.0,4.5,3.0,2.8,0.0,11.5,0.52
Original Full Fat Soft Cheese,4088600046648,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:cream-cheeses', 'es:ultraprocesado']",2,[],"['en:e407', 'en:e412']",229.0,21.5,13.7,3.2,0.3,5.6,0.7375
,6111028001246,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:processed-cheese', 'en:processed-cheese-around-20-fat-in-wedges']",0,[],[],253.0,20.5,13.9,3.01,,14.5,5.72
Carré frais 0 pourcent ail et fines herbes,3480341000704,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:spreads', 'en:salted-spreads', 'en:pasteurized-cheeses', 'en:cheese-spreads', 'en:cream-cheeses', 'en:uncured-soft-cheese-spreadable-around-30-40-fat-flavoured']",0,[],[],84.0,0.4,0.0,2.8,,16.0,0.0033
Perly,6111266960343,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses']",1,[],"['en:e452', 'en:e452i']",514.0,50.0,15.2,0.0,0.0,10.0,1.6
babybel,3073780918763,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses']",0,[],[],295.0,23.0,15.5,0.01,,22.0,1.7
MUSCLY FROMAGE 24,6111266960725,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:fromages-blancs-petit-suisses-and-skyr', 'en:petits-suisses', 'en:plain-fermented-dairy-desserts', 'en:plain-petit-suisse', 'fr:fromages-blancs', 'en:fat-free-plain-petit-suisse']",3,[],"['en:e330', 'en:e407', 'en:e452']",264.0,22.0,15.0,0.0,,9.0,1.6
Or Blanc,6111245340487,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:melted-cheese']",5,[],"['en:e202', 'en:e330', 'en:e407', 'en:e450', 'en:e452']",226.0,18.0,12.0,5.9,0.35,9.5,4.25
Le goût primeur - Ligne & plaisir,3272770096942,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:spreads', 'en:salted-spreads', 'en:cheese-spreads']",0,[],[],132.0,8.0,5.5,5.0,,10.0,1.0
Mozzarella,8000430133035,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:cow-cheeses', 'en:italian-cheeses', 'en:stretched-curd-cheeses', 'en:fresh-cheeses', 'en:mozzarella', 'en:cow-mozzarella']",1,[],['en:e330'],220.0,16.0,11.0,1.0,,17.0,0.6875
Chavroux Pur Chèvre,3272770016131,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:goat-cheeses', 'en:spreadable-goat-cheese']",0,[],[],162.0,13.0,9.0,2.6,0.0,8.7,1.0
Paysan Breton - Le Fromage Fouetté Madame Loïk - Nature au Sel de Guérande - Sel réduit -25%,3412290070385,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:spreads', 'en:salted-spreads', 'en:artisan-products', 'en:french-cheeses', 'en:pasteurized-cheeses', 'en:artisan-cheeses', 'en:cheese-spreads', 'fr:fromage-fouette']",0,[],[],252.0,24.0,17.0,3.0,,5.9,0.6
La bûche fondante,3228021170053,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:goat-cheeses', 'en:pasteurized-cheeses', 'es:rulo-de-cabra']",0,[],[],275.0,23.0,16.0,0.5,,17.0,1.5
Крема сирене,4056489143833,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:spreads', 'en:salted-spreads', 'en:cheese-spreads', 'en:cream-cheeses']",0,[],[],243.0,23.0,16.1,2.7,0.0,6.3,0.65
fromage herbes milky food,6111246722039,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:fromages-blancs-petit-suisses-and-skyr', 'fr:fromages-blancs']",0,[],[],228.0,21.0,0.0,0.0,0.0,4.8,0.0
Philadelphia Original,7622300441937,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:spreads', 'en:salted-spreads', 'en:cheese-spreads', 'en:cream-cheeses']",1,[],['en:e330'],756.0,68.9,45.6,14.4,1.11,17.8,0.0
Cottage cheese,5010578008020,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:plain-fermented-dairy-desserts', 'en:fresh-cheeses', 'en:cottage-cheeses', 'en:plain-cottage-cheeses']",0,[],[],104.0,6.0,4.3,2.1,,10.3,0.787
CHAUSSEE AUX MOINES 340g,3228021170060,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:cow-cheeses', 'en:uncooked-pressed-cheeses', 'en:pasteurized-cheeses']",1,[],['en:e235'],305.0,25.0,18.0,0.0,,20.0,1.6
Philadelphia nature 300g,7622300685782,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:spreads', 'en:salted-spreads', 'en:cow-cheeses', 'en:fresh-foods', 'en:pasteurized-cheeses', 'en:cheese-spreads', 'en:cream-cheeses']",2,[],"['en:e330', 'en:e412']",226.0,21.0,14.0,4.3,0.2,5.4,0.75
President emmental coeur de meule 250g,3228021170022,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:cow-cheeses', 'en:hard-cheeses', 'en:emmentaler', 'en:french-cheeses', 'en:french-emmentaler']",0,[],[],369.0,29.0,21.0,0.5,0.0,27.0,0.6
03.06.2024 DEU101H 0?:14 4,3073781192254,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:spreads', 'en:salted-spreads', 'en:cheese-spreads', 'en:cheeses-perishable', 'en:melted-cheese']",1,[],['en:e452'],232.0,18.0,12.0,6.5,,11.0,1.7
SKYR,3033491454080,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:fromages-blancs-petit-suisses-and-skyr', 'en:skyrs', 'en:cream-cheeses']",0,[],[],57.0,0.2,0.1,3.9,0.0,10.0,0.1
Emmental râpé,3228021170046,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:cow-cheeses', 'en:hard-cheeses', 'en:emmentaler', 'en:grated-cheese', 'en:grated-emmentaler']",0,[],[],373.0,29.0,21.0,0.5,,27.0,0.83
Queso fresco cottage,8480000609632,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:fresh-cheeses', 'en:cottage-cheeses']",1,[],['en:e202'],99.0,4.0,2.6,1.7,0.0,14.0,0.83
Mature Cheddar,5000295145054,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:cow-cheeses', 'en:cheeses-from-the-united-kingdom', 'en:cheeses-from-england', 'en:cheddar-cheese', 'en:mature-cheddar']",0,[],[],416.0,34.9,21.7,0.1,,25.4,1.8
campo verde,6111266680098,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses']",9,[],"['en:e1442', 'en:e202', 'en:e234', 'en:e330', 'en:e331', 'en:e339', 'en:e407', 'en:e450', 'en:e452']",277.0,19.0,9.0,7.0,,5.0,0.85
Paysan Breton - Le Fromage Fouetté Madame Loïk - Ail et fines herbes de nos régions françaises,3412290071801,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:spreads', 'en:salted-spreads', 'en:cow-cheeses', 'en:fresh-foods', 'en:french-cheeses', 'en:pasteurized-cheeses', 'en:cheese-spreads', 'en:cream-cheeses', 'en:industrial-cheese', 'en:uncured-soft-cheese-spreadable-around-30-40-fat-flavoured', 'fr:fromage-fouette']",0,[],[],245.0,23.0,16.0,3.0,,5.8,1.3
Camembert,3176582033327,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:soft-cheeses', 'en:cow-cheeses', 'en:soft-cheeses-with-bloomy-rind', 'en:camemberts', 'en:pasteurised-products', 'en:pasteurized-cheeses']",0,[],[],268.0,20.0,14.0,0.5,0.0,21.0,1.5
Fromage Produit laitiers,3073781192339,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses']",1,[],['en:e452'],228.0,17.5,6.0,6.0,,11.5,1.7
Jben AKNAZ,6111250472708,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:fresh-cheeses']",2,[],"['en:e407', 'en:e410']",241.0,21.0,0.0,0.0,0.0,6.0,0.5
Soft cheese,5057967395132,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:cream-cheeses']",0,[],[],245.0,23.3,19.0,3.3,0.0,4.4,0.5
Le  goût primeur,3272770096850,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:spreads', 'en:salted-spreads', 'en:fresh-foods', 'en:pasteurized-cheeses', 'en:cheese-spreads', 'en:cream-cheeses', 'en:industrial-cheese']",0,[],[],205.0,18.0,13.0,3.0,,8.5,1.18
Light Philadelphia,7622201693954,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:spreads', 'en:salted-spreads', 'en:cheese-spreads', 'en:cream-cheeses']",3,[],"['en:e330', 'en:e407', 'en:e410']",147.0,10.7,7.0,5.0,0.333,7.33,0.692
Fromage blanc 0%,20266394,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:fromages-blancs-petit-suisses-and-skyr', 'en:plain-fermented-dairy-desserts', 'fr:fromages-blancs', 'en:fat-free-plain-fresh-cream-cheese', 'fr:fromages-blancs-natures']",0,[],[],52.0,0.5,0.2,4.6,0.5,8.5,0.1
JBEN CHERGUI,6111126005221,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses']",2,[],"['en:e406', 'en:e415']",188.8,16.0,11.2,0.1,,8.4,0.6
faisselle,3184670001080,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:fresh-cheeses', 'en:cream-cheeses', 'en:faiselles']",0,[],[],76.0,4.5,2.9,4.5,0.0,4.3,0.1
,6111206000788,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:spreads', 'en:salted-spreads', 'en:cheese-spreads']",0,[],[],225.0,19.0,13.0,0.0,,6.5,0.8
Tartare Ail & Fines herbes,3272770014656,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:spreads', 'en:salted-spreads', 'en:cow-cheeses', 'en:pasteurised-products', 'en:pasteurized-cheeses', 'en:cheese-spreads', 'en:flavoured-uncured-soft-cheese-spreadable-with-around-30-40-fat']",0,[],[],333.0,32.0,22.0,2.2,,9.0,1.0
Mozzarella,20002268,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:italian-cheeses', 'en:stretched-curd-cheeses', 'en:mozzarella']",1,[],['en:e330'],248.0,19.0,12.9,1.5,,17.5,0.4925
Mini Babybel Original,3073780828628,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:cow-cheeses']",0,[],[],295.0,23.0,15.5,0.01,,22.0,1.7
petit billy,3273220012123,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:goat-cheeses', 'en:fresh-goat-cheese']",0,[],[],193.0,15.0,10.5,2.5,,12.0,0.9
