product_name,code,categories_tags,additives_n,additives,additives_tags,energy_kcal_100g,fat_100g,saturated_fat_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g
Ben & Jerry's Glace Mini Pots The Fan-Favourites Cool-lection 4x100ml,8711327318144,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:luxury-ice-cream-in-a-cup']",3,[],"['en:e322', 'en:e322i', 'en:e407', 'en:e412']",329.0,23.0,9.9,28.0,,6.8,0.39
Speculoos caramel biscuits & cream,3415581117011,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs']",2,[],"['en:e322', 'en:e322i', 'en:e500', 'en:e500ii']",278.0,17.4,11.5,19.9,0.1,4.5,0.36
Crème glacée cookie dough chip,3415581154719,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs']",2,[],"['en:e322', 'en:e322i', 'en:e500', 'en:e500ii']",293.0,18.7,11.7,21.7,0.4,4.2,0.25
Le Mystère,7613035009301,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:frozen-dessert-ice-cream-with-meringue']",7,[],"['en:e101', 'en:e101i', 'en:e1400', 'en:e160', 'en:e407a', 'en:e412', 'en:e415', 'en:e471']",254.0,12.0,6.3,29.0,2.9,3.3,0.12
Helado Almendrado,8480000640000,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-bars']",1,[],['en:e476'],324.0,19.3,11.3,30.9,,4.7,0.11
Sandwich de nata sin azúcares,8480000641472,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-sandwiches', 'en:sandwich-de-nata', 'en:sandwiches-de-helado']",11,[],"['en:e101', 'en:e101i', 'en:e1200', 'en:e322', 'en:e410', 'en:e428', 'en:e500', 'en:e503', 'en:e944', 'en:e955', 'en:e965', 'en:e968']",216.0,6.4,4.0,5.0,6.1,5.3,0.38
Cornetto Eis,8711327318373,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-cones', 'en:vanilla-ice-cream-cones']",6,[],"['en:e322', 'en:e407', 'en:e410', 'en:e412', 'en:e442', 'en:e471']",272.0,15.5,12.0,16.7,,2.67,0.146
Belgian Chocolate Ice Cream,20091972,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs']",0,[],[],284.0,18.3,12.1,24.1,,4.2,0.00025
Super Twister,8000920402801,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-pops']",4,[],"['en:e100', 'en:e160', 'en:e330', 'en:e412']",95.0,0.5,0.1,17.0,0.34,0.5,0.01
Vanilla Collection,3415581586718,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs']",1,[],"['en:e500', 'en:e500ii']",251.0,17.0,10.4,18.8,0.1,4.3,0.46
Snickers Ice Cream,5000159460880,"['en:snacks', 'en:desserts', 'en:sweet-snacks', 'en:confectioneries', 'en:frozen-foods', 'en:frozen-desserts', 'en:bars', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-candy-chocolate-bars']",5,[],"['en:e407', 'en:e410', 'en:e412', 'en:e471', 'en:e477']",341.0,20.0,9.5,25.0,,6.0,0.225
Maple Walnuts Eis,7613036170819,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs']",2,[],"['en:e412', 'en:e471']",267.0,15.0,9.0,26.0,0.5,3.9,0.1
New York Cookies Cream,5900130036298,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-bars', 'en:ice-cream-bars-coated-with-chocolate']",6,[],"['en:e322', 'en:e322i', 'en:e412', 'en:e471', 'en:e476', 'en:e500']",366.0,21.0,12.0,29.0,1.8,5.1,0.4
Chocolat noir avec copeaux,3560071016685,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:chocolate-ice-cream-tubs']",3,[],"['en:e322', 'en:e322i', 'en:e412', 'en:e471']",224.0,11.0,7.1,23.0,2.5,4.0,0.14
Helado de vainilla tarrina,3560070461127,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:ice-cream-in-a-box', 'en:vanilla-ice-cream-tubs']",4,[],"['en:e160', 'en:e410', 'en:e412', 'en:e471']",180.0,8.0,7.2,22.0,0.5,2.6,0.17
Ice Cream (Classic),4056489375067,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-bars', 'en:ice-cream-bars-coated-with-chocolate', 'en:vanilla-ice-cream-bars-coated-with-milk-chocolate']",5,[],"['en:e322', 'en:e410', 'en:e412', 'en:e471', 'en:e476']",319.0,20.4,14.7,26.2,1.5,3.6,0.06
Ben & Jerry's Ice Cream STRAWBERRY_CHEESECAKE 465 ML,8711327374126,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:luxury-ice-cream-in-a-cup', 'en:strawberry-ice-cream-tubs']",6,[],"['en:e270', 'en:e322', 'en:e322i', 'en:e407', 'en:e412', 'en:e440', 'en:e500', 'en:e500ii']",217.0,12.0,6.6,21.0,0.5,2.9,0.25
gelatelli strawberry flavour-vanilla,20847425,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-cones', 'en:strawberry-vanilla-ice-cream-cones']",0,[],[],258.0,9.6,7.9,27.1,,3.2,0.09
Pralines & cream,12135300,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:luxury-ice-cream-in-a-cup']",0,[],[],263.0,15.0,9.1,27.5,0.2,4.0,0.3
Glace vanilla,12131100,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams']",0,[],[],251.0,17.0,10.4,18.8,,4.3,0.18
Ben&Jerry's Karamel Sutra Core 465ml,8711327374171,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:luxury-ice-cream-in-a-cup', 'en:efterratter', 'en:fryst-mat', 'en:frysta-efterratter', 'en:glass', 'en:glass-och-sorbet']",4,[],"['en:e330', 'en:e407', 'en:e412', 'en:e440']",256.0,14.0,9.7,26.0,,4.1,0.1875
Dairy Vanilla,5026646020702,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-in-a-box']",4,[],"['en:e160a', 'en:e410', 'en:e412', 'en:e471']",212.0,11.9,7.7,18.5,0.5,6.9,0.07
Double chocolate ganache,3415583000922,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs']",1,[],['en:e322'],286.0,18.3,10.8,24.8,1.5,4.2,0.15
Cookies & Cream,4056489792567,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams']",1,[],['en:e503'],264.0,16.7,11.0,22.5,,4.0,0.34
"Magnum Glace Bâtonnet Mini Classic, Amande & Chocolat Blanc 10x55ml",8711327609464,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-bars', 'en:ice-cream-bars-coated-with-chocolate']",6,[],"['en:e160', 'en:e322', 'en:e407', 'en:e412', 'en:e417', 'en:e471']",343.0,21.0,13.0,29.0,1.1,4.8,0.1375
Magnum White Chocolate,8711327612945,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-bars', 'en:ice-cream-bars-coated-with-chocolate']",6,[],"['en:e160a', 'en:e322', 'en:e322i', 'en:e407', 'en:e412', 'en:e417', 'en:e471']",310.0,19.0,13.0,28.0,,4.2,0.1675
Bac crème glacée chocolat noir,20348977,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:chocolate-ice-cream-tubs', 'sl:dairy-ice-cream']",3,[],"['en:e322', 'en:e412', 'en:e471']",223.0,11.0,9.1,22.5,3.0,4.4,0.03
Eisbecher,3415581187717,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs']",0,[],[],267.0,15.7,10.1,24.8,0.3,4.3,0.2
Cookies and Cream,20091934,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs']",2,[],"['en:e500', 'en:e503', 'en:e503i']",263.0,17.5,11.3,20.2,,4.0,0.16
Crème glacée Rhum raisins,3270160276455,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:rum-and-raisins-ice-cream-tubs']",3,[],"['en:e412', 'en:e415', 'en:e471']",181.0,6.0,4.3,22.0,1.0,2.6,0.1
Vanille Eis,8711327486485,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:vanilla-ice-cream-tubs']",3,[],"['en:e160a', 'en:e412', 'en:e471']",184.0,7.4,6.7,19.0,,2.0,0.11
Calippo parfum cola,8000920461235,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-pops']",4,[],"['en:e150', 'en:e330', 'en:e334', 'en:e417']",83.0,0.5,0.1,17.0,0.0,0.5,0.01
Triple taste ice cream,20107338,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs']",4,[],"['en:e160', 'en:e330', 'en:e412', 'en:e471']",172.0,7.0,6.4,19.7,,1.6,0.03
"Crème glacée Vanille
A la vanille de Madagascar",3222477082014,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:vanilla-ice-cream-tubs']",3,[],"['en:e160', 'en:e412', 'en:e471']",184.0,8.4,5.6,21.0,0.0,2.0,0.14
High protein cookies & cream,4056489238621,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs']",4,[],"['en:e410', 'en:e412', 'en:e471', 'en:e960']",124.0,3.7,2.7,9.3,2.8,7.2,0.225
Cocos,8480000641663,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams']",4,[],"['en:e407', 'en:e410', 'en:e412', 'en:e471']",214.0,12.0,9.3,21.2,0.7,3.3,0.1
Crème de Vanille,3250391997688,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:condiments', 'en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:spices', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:vanilla', 'en:vanilla-ice-cream-tubs', 'fr:cremes-glaces']",4,[],"['en:e160a', 'en:e407', 'en:e412', 'en:e471']",200.0,10.3,8.0,21.3,0.5,2.9,0.16
cônes pistache et chocolat,20459703,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-cones', 'en:chocolate-pistachio-ice-cream-cones']",3,[],"['en:e322', 'en:e322i', 'en:e412', 'en:e471']",285.0,12.7,9.7,28.2,,4.0,0.1
Magnum Bâtonnets de Glace ALMOND 90 ML,8714100658277,"['en:plant-based-foods-and-beverages', 'en:dairy-substitutes', 'en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-bars', 'en:plant-based-ice-creams', 'en:plant-based-ice-cream-bars']",2,[],"['en:e322', 'en:e322i', 'en:e412']",238.0,15.1,8.9,17.8,,2.0,0.075
Pistache - Crème glacée Fou,3270160342242,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:pistachio-ice-cream-tubs']",2,[],"['en:e412', 'en:e471']",187.0,11.0,5.7,18.0,0.7,4.3,0.13
Premium Minze,20348953,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams']",5,[],"['en:e141', 'en:e141i', 'en:e322', 'en:e322i', 'en:e412', 'en:e471']",220.0,10.1,6.7,25.5,,3.3,0.06
Helados de mango,8480000642202,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-pops']",4,[],"['en:e100', 'en:e330', 'en:e407', 'en:e412']",100.0,0.0,0.0,18.2,,0.0,0.026
Nata choco,8480000707116,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'es:alimentos-congelados', 'es:gelado', 'es:gelados-e-sorvetes', 'es:sobremesas', 'es:sobremesas-congeladas']",4,[],"['en:e322', 'en:e322i', 'en:e407', 'en:e412']",251.0,14.9,11.9,25.0,0.8,3.2,0.12
,5410126577006,"['en:snacks', 'en:desserts', 'en:sweet-snacks', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-bars', 'fr:cones-et-batonnets-surgeles']",0,[],[],436.0,29.0,13.0,33.0,0.3,3.3,0.41
Glace Ice Cream Adventure Milk chocolate & italian roasted hazelnut x 4,5900130038674,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-bars', 'en:ice-cream-bars-coated-with-chocolate']",5,[],"['en:e14xx', 'en:e322', 'en:e322i', 'en:e412', 'en:e471', 'en:e476']",366.0,23.0,12.0,27.0,2.0,4.8,0.14
Magnum,8711327574991,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-bars']",7,[],"['en:e160a', 'en:e322', 'en:e407', 'en:e410', 'en:e412', 'en:e471', 'en:e476']",231.0,14.0,9.8,20.0,,2.5,4.925
Glace macaron chocolat,3415583000717,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs']",2,[],"['en:e322', 'en:e322i']",286.0,18.0,10.8,25.1,1.5,4.5,0.17
Mini double chocolate,8711327578340,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-bars', 'en:ice-cream-bars-coated-with-chocolate']",7,[],"['en:e14xx', 'en:e407', 'en:e412', 'en:e417', 'en:e442', 'en:e471', 'en:e476']",338.0,18.0,12.0,25.0,,3.4,0.08
Magnum Glace Bâtonnet Caramel Salé & Amandes Caramélisées 3x90ml,8711327391475,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-bars', 'en:icecream']",5,[],"['en:e322', 'en:e407', 'en:e412', 'en:e417', 'en:e471']",266.0,16.0,11.0,21.0,0.0,3.0,0.33
Honeycomb Crunch,5026646000452,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams']",0,[],[],229.0,11.0,7.2,22.1,0.3,3.4,0.1775
Twister Monstaahh 4er-Pack,8711327579576,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-bars', 'en:ice-pops', 'de:fruchteis']",0,[],[],91.0,0.5,0.1,16.0,1.0,0.5,0.01
Almond proteín ice cream,4056489576273,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-bars', 'en:ice-cream-bars-coated-with-chocolate']",10,[],"['en:e1200', 'en:e160b', 'en:e322', 'en:e407', 'en:e410', 'en:e412', 'en:e471', 'en:e960', 'en:e965', 'en:e968']",326.0,20.0,12.0,25.0,1.1,10.0,0.1475
Ben & Jerry's Glace en Pot Sundae Choco-lotta Cheesecake 427ml,8711327590434,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:luxury-ice-cream-in-a-cup', 'en:sundae-ice-cream']",7,[],"['en:e270', 'en:e322', 'en:e407', 'en:e412', 'en:e440', 'en:e500', 'en:e500ii', 'en:e503', 'en:e503ii']",225.0,13.0,7.8,22.0,,3.2,0.18
Nuii Salted Caramel & Australian Macadamia Ice Cream,5900130030692,"['en:snacks', 'en:desserts', 'en:frozen-foods', 'en:sweet-snacks', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-bars', 'en:ice-cream-bars-coated-with-chocolate']",7,[],"['en:e322', 'en:e410', 'en:e412', 'en:e415', 'en:e440', 'en:e471', 'en:e476']",360.0,21.0,12.0,31.0,0.8,3.8,0.28
"Eis, Snickers",5000159548496,"['en:snacks', 'en:desserts', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:frozen-foods', 'en:chocolate-candies', 'en:frozen-desserts', 'en:bars', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-bars', 'en:frozen-bars']",4,[],"['en:e401', 'en:e407', 'en:e412', 'en:e471']",382.0,22.7,11.6,27.3,,6.71,0.26
Rich salted caramel,8711327535138,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-in-a-box']",5,[],"['en:e150b', 'en:e410', 'en:e412', 'en:e420', 'en:e471']",198.0,7.3,6.6,22.0,,3.0,0.57
chocolate ice cream,0074570014002,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:chocolate-ice-cream-tubs']",0,[],[],240.0,16.3,10.1,19.4,0.775,4.65,0.126
Madagascan Vanilla,5060081116255,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs']",3,[],"['en:e410', 'en:e412', 'en:e471']",117.0,5.3,4.8,0.0095,,0.7,0.08
,4056489792475,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-bars']",4,[],"['en:e101', 'en:e101i', 'en:e160', 'en:e330', 'en:e412']",88.0,0.0,0.0,21.5,0.1,0.1,0.0
Ben & Jerry's Glace en Pot Citron Miel Caramel Sunny Honey Home 465ml,8711327613812,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:luxury-ice-cream-in-a-cup']",4,[],"['en:e322', 'en:e407', 'en:e412', 'en:e500', 'en:e500ii']",217.0,12.0,8.2,19.0,,3.3,0.18
Vanilla bean ice cream,0072609741851,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs']",4,[],"['en:e322', 'en:e322i', 'en:e410', 'en:e412', 'en:e415']",225.0,13.5,8.99,21.3,,3.37,0.112
,5903021301734,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams']",6,[],"['en:e150c', 'en:e153', 'en:e322', 'en:e410', 'en:e412', 'en:e471']",196.0,8.4,6.0,17.0,2.5,3.2,0.0975
Swirly Pistachi-oh!,8053178940045,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams']",11,[],"['en:e1200', 'en:e141', 'en:e141ii', 'en:e14xx', 'en:e322', 'en:e401', 'en:e410', 'en:e412', 'en:e471', 'en:e570', 'en:e960a', 'en:e968']",148.0,4.7,2.6,15.0,11.0,4.0,0.29
Eis Bourbon Vanille,8711327631229,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams']",4,[],"['en:e160a', 'en:e412', 'en:e417', 'en:e471']",184.0,7.4,6.7,19.0,,2.0,0.11
Twister cosmixx,8711327628007,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:sorbets']",0,[],[],97.0,0.5,0.1,16.0,1.4,0.5,0.02
bonbon. Gold Caramel Billionaire,8711327639942,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams']",6,[],"['en:e407', 'en:e410', 'en:e412', 'en:e417', 'en:e471', 'en:e476']",356.0,20.0,12.0,33.0,,5.2,0.4425
Mars glacé caramel au beurre salé x6,5000159443753,"['en:snacks', 'en:desserts', 'en:sweet-snacks', 'en:frozen-foods', 'en:bars', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:frozen-bars', 'en:frozen-candy-chocolate-bars']",6,[],"['en:e150a', 'en:e322', 'en:e322i', 'en:e407', 'en:e410', 'en:e412', 'en:e471']",265.0,14.0,8.5,25.0,,3.1,0.36
Crème glacée Caramel beurre salé 450G/750ml,3760039982087,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'fr:glaces-au-caramel']",2,[],"['en:e412', 'en:e471']",190.0,8.8,6.0,19.0,,3.3,0.13
Nanuk,20212933,"['en:plant-based-foods-and-beverages', 'en:dairy-substitutes', 'en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-bars', 'en:plant-based-ice-creams', 'en:plant-based-ice-cream-bars']",4,[],"['en:e160', 'en:e330', 'en:e407', 'en:e412']",73.0,0.0,0.0,17.5,,0.0,0.03
Magnum Glace Bâtonnet Mini Double Gold Caramel Billionaire 6x55ml,8711327485082,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-bars', 'en:ice-cream-bars-coated-with-chocolate']",8,[],"['en:e322', 'en:e407', 'en:e410', 'en:e412', 'en:e417', 'en:e471', 'en:e476', 'en:e500']",293.0,16.0,11.0,26.0,0.5,4.0,0.27
Erdbeer-Vanille Hörnchen,20294564,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-cones']",6,[],"['en:e322', 'en:e322i', 'en:e330', 'en:e401', 'en:e412', 'en:e440', 'en:e471']",310.0,17.0,12.3,29.9,0.0,3.4,0.0875
,8000920401187,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-pops']",4,[],"['en:e100', 'en:e141', 'en:e141ii', 'en:e330', 'en:e417']",85.0,0.5,0.5,16.0,,0.5,0.013
Snickers Ice Cream Bar,5000159343961,"['en:snacks', 'en:desserts', 'en:sweet-snacks', 'en:frozen-foods', 'en:frozen-desserts', 'en:bars', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:frozen-bars', 'en:ice-cream-candy-chocolate-bars']",5,[],"['en:e407', 'en:e410', 'en:e412', 'en:e471', 'en:e477']",341.0,19.0,10.0,26.0,,5.0,0.22
LOTUS BISCOFF Glace Bâtonnets - Speculoos Chocolat au lait - 284g (4x90ml),5410126037005,"['en:dairies', 'en:desserts', 'en:frozen-foods', 'en:creams', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-bars', 'en:frozen-creams', 'fr:cones-et-batonnets-surgeles']",7,[],"['en:e322', 'en:e322i', 'en:e330', 'en:e412', 'en:e471', 'en:e476', 'en:e500', 'en:e500ii']",440.0,29.0,13.0,33.0,0.7,3.4,0.37
Fusées aux fruits,3270160731176,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams']",1,[],['en:e412'],79.0,0.5,0.1,18.0,0.5,0.5,0.0
Nougat glacés,3270160585151,"['en:snacks', 'en:desserts', 'en:sweet-snacks', 'en:confectioneries', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:iced-nougat', 'en:nougat-ice-cream-tubs']",2,[],"['en:e330', 'en:e406']",345.0,21.7,11.6,28.0,2.8,6.2,0.1
Cornetto Glace à l'Italienne Vanille & Cacao 4x140ml,8711327489448,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-cones']",6,[],"['en:e322', 'en:e407', 'en:e412', 'en:e417', 'en:e442', 'en:e471']",155.0,6.7,5.7,15.0,1.8,1.8,0.12
"Fusées goûts citron, orange et framboise",3596710314454,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-pops']",2,[],"['en:e100', 'en:e412']",78.0,0.5,0.1,19.0,0.5,0.5,0.01
Glace pistache chocolat & amandes,3274664208110,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-bars', 'en:ice-cream-tubs', 'en:ice-cream-bars-coated-with-chocolate', 'en:pistachio-ice-cream-tubs', 'fr:esquimau']",3,[],"['en:e322', 'en:e322i', 'en:e412', 'en:e471']",355.0,22.0,13.0,29.0,2.1,4.9,0.22
Glace Parfum Vanille,3450970001977,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:vanilla-ice-cream-tubs']",0,[],[],163.0,7.5,6.7,22.0,,1.9,1.0
Helado Turrón,8480000644459,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs']",5,[],"['en:e150', 'en:e407', 'en:e410', 'en:e412', 'en:e471']",282.0,16.0,6.2,27.0,,6.2,0.2
